บททดสอบของคนล้มเหลวคือ ล้มแล้วไม่ยอมลุก,ข้อคิด,2
บทเรียนที่ดี บางทีได้มาจาก คนไม่จริงใจ,ข้อคิด,2
บทสนทนาของเราทำไมมันเริ่มดูสั้นลงทุกวัน,แง่ลบ,1
บริการให้กอดฟรี บริการไม่ดีให้กอดคืน,แง่บวก,0
บริษัท ที่ดีไม่ใช่การลงทุนที่ดีถ้าคุณจ่ายเงินเป็นจำนวนมาก,ข้อคิด,2
บอกรักมาทั้งปี ช่วยตอบรับสักทีจะเป็นไรกัน,แง่ลบ,1
บอกเลยตอนนี้เมามาก เมาแต่คำว่ารี,แง่บวก,0
บ่อยครั้งยิ่งเราอดทนยิ่งไม่มีคุณค่า,แง่ลบ,1
บังไม่กินหรอกหมู แต่ขอกินหนูดีกว่า,แง่บวก,0
บันไดอาจมีหลายขั้น แต่รักเรานั้นไม่มีหลายใจ,แง่บวก,0
บางคนใช้อีกคนเพื่อฆ่าเวลา แต่บางคนก็ใช้เวลาเพื่อฆ่าอีกคน,ข้อคิด,2
บางคนมีเงิน แต่ไม่มีพลังขับเคลื่อนชีวิต,แง่ลบ,1
บางคน เลือกที่จะซ่อนความเจ็บปวด ด้วย รอยยิ้ม,แง่ลบ,1
บางคนอาจจะคิดว่าพยายามอยู่ฝ่ายเดียว โดยไม่ได้มองถึงความพยายามของอีกฝ่าย,แง่ลบ,1
บางครั้งการถอยออกมา มันทำให้เรามีค่ามากกว่าการอยู่ต่อ,ข้อคิด,2
บางครั้งการยิ้ม ก็บอกไม่ได้หรอกว่าข้างในเราเป็นยังไง,แง่ลบ,1
บางครั้งการอยู่เฉยเฉยก็เหนื่อยน้อยกว่าการต้องวิ่งตามใคร ถ้ารู้ว่าผลลัพธ์ที่ได้คือเค้าไม่รัก,แง่ลบ,1
บางครั้งคนขยันก็รวยกว่าคนฉลาด,ข้อคิด,2
บางครั้งความเงียบก็คือคำตอบ,ข้อคิด,2
บางครั้งความเงียบอาจเป็นคำตอบที่ชัดเจนในตัวเองอยู่แล้วก็ได้,ข้อคิด,2
บางครั้งความใจร้ายก็มาในรูปแบบพูดตรงตรง,แง่ลบ,1
บางครั้งจุดจบ ก็อาจเป็นจุดเริ่มของบางอย่าง,ข้อคิด,2
บางครั้งโชคชะตาก็กำหนดให้เราพบกัน แต่ไม่สามารถอยู่ด้วยกันได้,แง่ลบ,1
บางครั้งถอยไม่ใช่เพราะยอมแพ้ แต่อาจถอยเพราะเข้าผิดซอย,แง่ลบ,1
บางครั้งเราไม่ต้องการคำแนะนำเราต้องการเพียงใครสักคนที่คอยรับฟัง,แง่บวก,0
บางครั้งเราอาจพูดแรงไป แต่ก็แรงไม่ยอมเปลี่ยนปลั๊ก รักไม่ยอมเปลี่ยนแปลง,แง่บวก,0
บางครั้งอุปสรรคของการเดินทาง อาจไม่ใช่สภาพอากาศ แต่เป็นสภาพจิตใจ,แง่ลบ,1
บางความรู้สึกมันก็อธิบายยากกว่าการพูดออกมา,แง่ลบ,1
บางทีก็อยากจะมองผ่านไป ไม่อยากเอาอะไรมาใส่สมองให้มันปวด,แง่ลบ,1
บางทีก็อยากเป็นสโนวไวท์ โดนยาพิษก็ไม่ตาย แถมมีผู้ชายคอยดูแล,แง่ลบ,1
บางทีการรักเขาแต่เขาไม่รู้ ยังดีกว่าเขารับรู้แต่เขาไม่รัก,แง่ลบ,1
บางทีคนที่ยิ้มบ่อยที่สุด อาจเป็นคนที่ร้องไห้คนเดียวบ่อยที่สุด,แง่ลบ,1
บางทีคนเย็นชามาก ก็คือ คนที่น่าสงสารที่สุดก็ได้,แง่ลบ,1
บางทีคนเราก็มัวแต่มองหาปากกา จนลืมไปว่าดินสอก็เขียนได้,แง่ลบ,1
บางทีฉันอาจถูกออกแบบมาเพื่อให้อยู่คนเดียว,แง่ลบ,1
บางทีเนื้อคู่เราอาจจะอยู่ประเทศอื่นก็ได้ ,แง่ลบ,1
บางทีรอยยิ้มและความสุขเล็กเล็ก ของคนคนนึง ก็เป็นความสุขล้นล้น ของใครอีกหลายหลายคน,แง่บวก,0
บางทีหมาที่เราวิ่งหนีมัน อาจจะซื่อสัตย์กว่าคนที่เราวิ่งตาม,แง่ลบ,1
บางทีอุปสรรคที่ผ่านเข้ามาก็ทำให้รู้ว่า เรารักกันมากเเค่ไหน,แง่บวก,0
บางเรื่องที่ไม่จำเป็นต่อการใช้ชีวิตก็ไม่ต้องรู้ ,แง่ลบ,1
บางเรื่องราวเราจะจดจำมันได้ดี เพราะมันออกมาจากรอยยิ้ม,แง่บวก,0
บางสิ่งก็เหมาะที่จะพบเจอในฝัน มากกว่าความจริง,แง่ลบ,1
บางอย่างจะมีความหมาย ก็ต่อเมื่อมันหายไปแล้ว,แง่ลบ,1
บางอย่างไม่ต้องหรูหรา มันก็มีความสุขได้,แง่บวก,0
บาดแผลจากอดีตจะทำให้เราโตขึ้นและแข็งแกร่งขึ้น,ข้อคิด,2
บาดแผลที่เคยรักษาหายไปแล้ว ถึงเกิดขึ้นอีก ความเจ็บก็ไม่เท่าเดิม เพราะเรารู้วิธีรักษามันแล้ว,ข้อคิด,2
บ้านพี่มีแจกันไหม จะไปจัดให้สักสองดอก,แง่บวก,0
เบียร์ยังมีฟอง แล้วเมื่อไหร่น้องจะมีใจ,แง่บวก,0
เบียร์เย็นเย็นคิดเล่นเล่นก็ชื่นใจ,แง่บวก,0
เบื่อกับชีวิตโสดอยากเป็นคนโปรดของใครสักคน,แง่ลบ,1
เบื่อข้าวข้างทาง อยากกินข้าวข้างเธอ,แง่บวก,0
เบื่อเขาเมื่อไร มาหาเรา เดี๋ยวพาไปทะเล,แง่ลบ,1
เบื่อความร้อน ต้องการความรัก,แง่บวก,0
เบื่อจังชีวิตโสด อยากเป็นคนโปรดของใครสักคน,แง่ลบ,1
เบื่อชีวิตอิสระ อยากหาจังหวะมีเจ้าของ,แง่ลบ,1
เบื่อตู้ ATM ทำไมไม่มี แบงค์ยี่สิบ,แง่ลบ,1
เบื่อทุกสิ่ง อยากทิ้งทุกอย่าง,แง่ลบ,1
เบื่อแล้วเป็นเพื่อน อยากถูกเลื่อนมาเป็นแฟน,แง่บวก,0
เบื่อแล้วเป็นเสือ อยากเป็นเหยื่อให้เธอขย้ำ,แง่บวก,0
แบงค์เขาไม่รู้หรือไง ว่าปลายเดือนแล้วมีเงินไม่ถึงร้อยมันทรมาณแค่ไหน,แง่ลบ,1
แบตหมดให้เดินหาปลั๊กแต่ถ้าขาดความรักให้เดินมาหาเรา,แง่บวก,0
แบทแมนกับซุปเปอร์แมนยังสามารถเป็นเพื่อนกันได้ ทำไมฉันกับเธอจะเป็นแฟนไม่ได้,แง่บวก,0
แบบไหนดีฉันไม่รู้ แต่แบบนี้เขาไม่เอา,แง่บวก,0
ใบหน้าที่ยิ้มแย้มเป็นใบหน้าที่สวยงามที่สุด และหัวใจที่ยิ้มแย้มเป็นหัวใจที่มีความสุข,แง่บวก,0
ปฏิเสธทุกคนที่เข้ามา เพื่อรอหมาใจดำตัวนึง,แง่ลบ,1
ปฏิเสธทุกคนเพื่อให้เค้าสำคัญ ตอนนี้เป็นไง,แง่ลบ,1
ปมด้อยไม่ได้มีไว้กลัว ปมด้อยมีให้เราลบ และแก็จุดนั้นให้ดีกว่า,ข้อคิด,2
ประกาศ ตอนนี้มีแฟนแล้วแต่เราอยู่ไกลกัน เราอยู่ปัจจุบัน ส่วนเขาอยู่อนาคต,แง่บวก,0
ประเทศไทยมีหลายอำเภอ แต่ฉันสิเฮ้อ มีเธอคนเดียว,แง่บวก,0
ปล่อยวัว ปล่อยควาย เขาว่าได้กุศล ถ้าปล่อยมึงไปอีกสักคน คงได้กุศล เหมือนควาย,แง่ลบ,1
ปล่อยให้รอยยิ้มของคุณเปลี่ยนโลกแต่อย่าให้โลกเปลี่ยนรอยยิ้มของคุณ,ข้อคิด,2
ปวดใจต้องใช้เวลา แต่ถ้าปวดหัวขึ้นมาขอพาราสองเม็ด,แง่บวก,0
ปัจจุบันเป็นคำตอบของอนาคต,ข้อคิด,2
ปากดีจังน้อง เดี๋ยวพาไปร้องที่ห้องพี่,แง่บวก,0
ปากบอกเป็นคนสำคัญ แต่การกระทำ เป็นตัวสำรอง,แง่ลบ,1
ปากบอกไม่เป็นไร แต่ในใจจะตายอยู่เเล้ว,แง่ลบ,1
ปิดใจสักพัก ไม่ขอกลับไปเป็นควาย,แง่ลบ,1
ปีชงต้องทำบุญ แต่ถ้าปีนี้รักคุณต้องทำไง,แง่บวก,0
ปีนี้เผลอไปทำให้แฟนใครหวั่นไหวก็ขอโทษด้วย พอดีแซ่บ,แง่บวก,0
ปีนี้สัญญาว่าจะรักตัวเองให้มากกว่าปีที่ผ่านมา,แง่ลบ,1
ปีใหม่ก็งั้นงั้น แต่งงานกับฉัน สุขกันกว่าเยอะ,แง่บวก,0
ปีใหม่นี้มีคนไปเที่ยวเป็นเพื่อนเปล่า ถ้ามีแล้วเดี๋ยวเราไปเป็นแฟนให้ก็ได้,แง่บวก,0
เป็นกาแฟหรอ ทำไมขยันทำใจเราสั่นจัง,แง่บวก,0
เป็นไข้นึกถึงทิฟฟี่ เป็นแฟนพี่ห้ามนึกถึงใคร,แง่บวก,0
เป็นคนกินน้อย น้อยมากที่จะไม่กิน,แง่บวก,0
เป็นคนกินมัง กินมังทุกอย่าง,แง่บวก,0
เป็นคนคนนึงที่อยากจะผอม แต่ในสมองมีแต่เรื่องกิน,แง่บวก,0
เป็นคนง่ายง่าย เหงาก็ช้าง อ้างว้างก็สิงห์ ถูกถิ้งก็ลีโอ,แง่บวก,0
เป็นคนใจเย็น ไม่ได้แปลว่าเป็นคนใจดี,แง่ลบ,1
เป็นคนดีไม่มีใครเอา เป็นคนเมาได้เอาแน่นอน,แง่บวก,0
เป็นคนตัวบางบาง บางวันก็ชาบู บางวันก็หมูกระทะ,แง่บวก,0
เป็นคนติดแฟนมาก แต่ติดตรงที่ไม่มีแฟนนี่แหละ,แง่ลบ,1
เป็นคนเทาเทาชีวิตก็เศร้า เหล้าก็กินไม่เป็น,แง่บวก,0
เป็นคนเทาเทาเวลาเหงาก็ยืนคุยกับหลอดไฟ,แง่ลบ,1
เป็นคนธรรมดาที่มีความสุข ดีกว่าเป็นคนพิเศษที่ไม่มีความหมาย,แง่บวก,0
เป็นคนมี ฐานะ ฐานะเพื่อน,แง่ลบ,1
เป็นคนเมามันก็ไม่ดี แต่เป็นคนดีเธอก็ดันไม่เอา,แง่ลบ,1
เป็นคนไม่มีน้ำยาเพราะไม่ใช่คนขายขนมจีน,แง่บวก,0
เป็นคนยิ้มยาก แต่ถ้าหล่อมากมากก็ยิ้มให้,แง่บวก,0
เป็นคนรักคนยาก แต่ถ้ารักใครมาก จะทุ่มเทให้สุดสุด,แง่บวก,0
เป็นคนรักเดียวไม่โลเล มีพร้อมเพย์ พร้อมเปย์ให้หมดตัว,แง่บวก,0
เป็นคนเรียบร้อยร้อยท่านั่ง พันท่ายืน,แง่บวก,0
เป็นคนเรียบร้อยเราอะเป็นยาก แต่ถ้าเป็นคนที่รักเธอมากเราอะเป็นได้,แง่บวก,0
เป็นคนสองลุก ลุกไปกินกับลุกไปนอน,แง่บวก,0
เป็นคนโสด เเถมอยู่ในโหมดหน้าเเย่ ไร้คนเเคร์ ไม่มีเเม้เเต่คนคุย,แง่ลบ,1
เป็นคนอื่นเป็นได้ไม่นาน เป็นตัวเองเป็นได้ตลอดไป,ข้อคิด,2
เป็นแค่ฝุ่นละออง ต่อให้ตั้งใจมองก็ไม่เห็น,แง่ลบ,1
เป็นแค่เวลาสั้นสั้น แต่ความทรงจำมัน โครตยาวเลย,แง่ลบ,1
เป็นได้แค่แฟนในแชทเท่านั้นแหละ,แง่ลบ,1
เป็นได้ทุกอย่าง ยกเว้น ตัวจริง,แง่ลบ,1
เป็นตัวฉันที่พยายาม ทำตัวให้เราพบกันและหวังเอาไว้สักวัน เราจะไม่ใช่แค่ผ่านกันไป,แง่บวก,0
เป็นตัวเองในแบบที่ดีที่สุดเท่าที่จะสามารถทำได้,ข้อคิด,2
เป็นนักเรียนต้องตัดผม ถ้าเขาและเธอเหมาะสม คนอย่างผมคงต้องตัดใจ,แง่ลบ,1
เป็นผู้หญิงสตรอง ผู้ชายไม่มองต้องเดินชน,แง่บวก,0
เป็นพลาสติกต้องเลิกใช้ เเต่ถ้าเธอไม่มีใจต้องเลิกรัก,แง่ลบ,1
เป็นแฟนพี่ต้องอดทน กิ๊กสิบคนต้องทนได้,แง่บวก,0
เป็นโสดไม่เห็นตาย เราสวยจะตายหาใหม่ก็ได้,แง่บวก,0
เป็นหวัดเพราะอากาศเปลี่ยนแปลง แต่หัวใจอ่อนแรงเพราะเธอเปลี่ยนไป,แง่ลบ,1
เป็นหวัดให้คิดถึงทิฟฟี่ แต่ถ้าเป็นเเฟนพี่ ห้ามคิดถึงใคร,แง่บวก,0
เป็นให้ทุกอย่างแล้ว ทั้งควาย ทั้งของเล่น ของตาย ,แง่ลบ,1
เป็นให้เธอได้ทุกอย่าง ยกเว้นเป็นคนที่อยู่ข้างข้างเธอ,แง่ลบ,1
เปรียบใบหน้าคุณเหมือนท้องฟ้า ไม่ใช่สวย กว้าง,แง่บวก,0
เปลี่ยนจากเลิกติดตาม มาเป็นติดใจแทนได้ไหม,แง่บวก,0
เปลี่ยนแปลงทุกอย่างเพื่อความสำเร็จ ดีกว่าจมปักอยู่กับความล้มเหลว,ข้อคิด,2
เปิดตัวบ้างเถอะเพื่อน อย่าแอบแซ่บอย่างเดียว มึงอกหักแต่ละครั้งเพื่อนงง,แง่บวก,0
เปิดตัวบ้างนะ อกหักทีเพื่อน งงไปครึ่งจังหวัด,แง่บวก,0
เปิดตัวบ้าะ อกหักแต่ทีละเพื่อน งง,แง่ลบ,1
เปิดเธอมจะได้เจอครู ลองเปิดใจดูจะได้เจอเรา,แง่บวก,0
เปิดเธอมาคนอื่นดูดี ส่วนกูดูไม่ได้,แง่บวก,0
เปิดแอร์เปลืองไฟ แต่เปิดใจก็ดันเปลืองน้ำตา,แง่ลบ,1
แปดสิบเปอร์เซนต์ของความสำเร็จ ล้วนเกิดจากการลงมือสร้างมันขึ้นมา,ข้อคิด,2
แปลกที่เวลาเรามีเท่ากันแต่ทำไมเธอลืมกันได้ก่อน,แง่ลบ,1
ไปจังหวัดไหนก็ได้ แต่อย่าไปเลยนะ,แง่บวก,0
ไปทำธุระเขาเรียกว่าลากิจ ถ้าเธอเดินออกจากชีวิตเขาเรียกว่าลาก่อน,แง่ลบ,1
ไปเรื่อยเรื่อย เหนื่อยก็พัก,แง่ลบ,1
ไปส่งบ้านหน่อยมีของอร่อยให้กิน,แง่บวก,0
ไปไหนได้บ้าง ไปอยู่ข้างข้างได้ไหม,แง่บวก,0
ไปไหนมาไหนไม่ว่า เเต่อย่าลืมว่ามีเรา,แง่ลบ,1
ผมขอตายไปกับความหลงใหล ดีกว่าตายไปกับความเบื่อหน่าย,แง่บวก,0
ผมคงเกิดมาเพื่อเมาเเล้วหลับไป ไม่ได้เกิดมา เพื่อบอกรักใครเเล้วเข้านอน,แง่ลบ,1
ผมค้นพบว่ายิ่งผมทำงานหนักมากขึ้นเท่าไหร่ ผมยิ่งโชคดีมากขึ้นเท่านั้น,แง่บวก,0
ผมจะต้องเหี้ยกว่านี้อีกกี่เท่าคุณถึงจะไม่บอกกับผมว่าผมดีเกินไป,แง่ลบ,1
ผมจะไม่ยุ่ง ถ้าคุณหวี ผมจะไม่ใจดีถ้าคุณมีคนอื่น,แง่ลบ,1
ผมไม่ใช่คนเจ้าชู้ แค่ชอบทำอะไรไม่ให้แฟนรู้ก็เท่านั้นเอง,แง่ลบ,1
ผมไม่ได้ล้มเหลว แต่ผมพบหนึ่งหมื่นวิธีที่ไม่ได้ผลต่างหาก,ข้อคิด,2
ผมไม่เสียใจ แม้สิ่งที่ผมทำจะล้มเหลวก็ตาม แต่ผมจะเสียใจ ถ้าผมไม่ได้ลงมือทำ,ข้อคิด,2
ผมไม่แห้งเลย เพราะในใจไม่เคยมีผู้ไดร์,แง่บวก,0
ผมรักคุณไม่แพ้เขา แค่คุณรักเขาไม่ใช่ผม,แง่ลบ,1
ผมรู้ตัวเองดี ว่าผมไม่มีดีอะไรสักอย่าง,แง่ลบ,1
ผมเสียทรงยังเซตใหม่ได้ แต่ผมเสียคุณไป ถึงมีคนใหม่ก็ไม่เหมือนเดิม,แง่ลบ,1
ผ่าตัดหัวใจไม่ต้องใจยาชา แค่เห็นเธอมันก็ชาไปทั้งหัวใจ,แง่ลบ,1
ผ่านไปแล้วอีกวันกว่าจะผ่านไปได้แต่ละวันมันไม่ใช่เรื่องงายเลย,แง่ลบ,1
ผิดครั้งแรก เรียก พลาด ผิดครั้งที่สอง เรียก ประมาท ผิดครั้งที่สาม เรียก ตั้งใจ,ข้อคิด,2
ผิดหวังได้ แต่อย่าสิ้นหวัง ทำวันนี้ให้ดีที่สุด วันหนึ่งจะเป็นวันของเรา,ข้อคิด,2
ผิดหวังมาเยอะ ไม่แปลกที่จะสร้างกำแพงให้สูงกว่าเดิม,ข้อคิด,2
ผู้ชายดีดีมันมีแต่ในนิยาย,แง่ลบ,1
ผู้ชายที่รักสุดคือพ่อ แต่พอเจอเธอแล้วง่อวแนนสูสี,แง่บวก,0
ผู้ชายไม่ใช่พิซซ่า เอาแต่เลือกหน้ากันทำไม,แง่บวก,0
ผู้ซื้อขายควรไม่มีความคิดเห็นใดใด ยิ่งความคิดเห็นของคุณแข็งแกร่งขึ้นมันยากที่จะกำจัดตำแหน่งที่สูญเสียไป,ข้อคิด,2
ผู้ที่ได้รับการว่าจ้างคุณไม่สามารถไว้ใจได้เช่นเดียวกับการจ้องมองแมงมุมใน BOSOM ของคุณbrฉันต้องการได้รับการจดจำในฐานะผู้ชายที่พยายาม,ข้อคิด,2
ผู้นำที่ยิ่งใหญ่ในวันนี้ ล้วนเคยเป็นผู้ตามที่ดีมาก่อน,ข้อคิด,2
ผู้ไม่มีแผลเป็น คือผู้ไม่มีประสบการณ์,ข้อคิด,2
ผู้หญิงกับเค้กเป็นของคู่กัน ก็เหมือนกับฉันต้องคู่กับกับเธอ,แง่บวก,0
ผู้หญิงจะน่ารักที่สุดเวลายิ้ม,แง่บวก,0
เผลอเก่ง เผลอบ่อย เผลออ่อยอีกแล้ว,แง่บวก,0
แผนที่หยาบแต่ลงมือทำทันที ดีกว่าแผนที่ยอดเยี่ยมได้เริ่มต้นสัปดาห์หน้า,ข้อคิด,2
แผนเที่ยวมีอยู่เต็มหัว ทั้งเนื้อทั้งตัวมีอยู่ร้อยเดียว,แง่บวก,0
ฝนก็ตกฟ้าก็ร้อง,แง่บวก,0
ฝันดีก็สำคัญ ฝันถึงกันน่าจะดี,แง่บวก,0
ฝันให้ไกล ขยันขันแข็ง ถ่อมตัวเสมอ,ข้อคิด,2
ฝันให้ไกลไปให้ถึง,ข้อคิด,2
ฝากดวงจันทร์ช่วยบอกเขาที,แง่ลบ,1
ฝึกซ้อมให้เหมือนคุณไม่เคยชนะมาก่อน,ข้อคิด,2
พยัญชนะไทยมีทั้งหมดสี่สิบสี่ตัว แต่สำหรับคนเจ้าชู้คงมีแค่สี่สิบสามตัว เพราะไม่รู้จัก พอ,แง่ลบ,1
พยายามแค่ไหนก็ยังไม่ใช่ กับคนที่มีใจ ไม่ต้องทำอะไร ยังไงก็เป็นคนสำคัญ,แง่ลบ,1
พยายามจะรักษา จนลืมไปว่าเราไม่ใช่หมอ,แง่ลบ,1
พยายามทำดีแต่เขาไม่เห็นค่า จะเลือกทนเจ็บเพื่อรักษา หรือเดินออกมาเพื่อเยียวยาตัวเอง,แง่ลบ,1
พยายามประคับประคองทุกอย่าง แต่เป็นกูมันก็ได้แค่นี้,แง่ลบ,1
พยายามเป็นคนที่ใช่ แต่ลืมไปว่า คนที่ใช่ ไม่ต้องพยายาม,แง่ลบ,1
พรหมลิขิตจะไปสู้บัตรเครดิตได้ไง,แง่ลบ,1
พรหมลิขิตหรือจะสู้บัตรเครดิตในมือพี่,แง่บวก,0
พระจันทร์จะเหงาไหม หากคืนนี้ไม่มีดวงดาว,แง่ลบ,1
พลาดไปแล้วก็แค่ยอมรับผิดมันก็แค่ช่วงเวลาหนึ่ง ไม่ใช่ทั้งชีวิต,ข้อคิด,2
พวกเรากลายเป็นสิ่งที่คิดอยู่ตลอดเวลา และนี้คือความลับที่แปลกยิ่งนัก,ข้อคิด,2
พวกเราจะไม่พยายามทำตัวฉลาดกว่าคนอื่น แต่พวกเราพยายามที่จะควบคุมตัวเองให้ได้มากกว่าคนอื่น,ข้อคิด,2
พอจนก็ ย่ำยี พอมีก็ อิจฉา นี่แหละหนาคนเรา,แง่ลบ,1
พอโตขึ้นเลยรู้ว่าไม่ต้องรักมากคน แต่รักคนที่มีอยู่ไว้ให้มากมาก,แง่ลบ,1
พอทีกับความรัก จะหันมาคึกคักกับเสียงดนตรี,แง่ลบ,1
พอไปเห็นแชทที่เค้าคุยกัน มันรู้สึกไม่ดีต่อหัวใจเลยอะ,แง่ลบ,1
พ่อแม่สอนให้อดทน ไม่ได้สอนให้กลัวคนสักหน่อย,ข้อคิด,2
พอไม่คาดหวัง เราก็จะมีความสุขกับสิ่งที่ไม่คาดคิดอยู่บ่อยบ่อย,แง่บวก,0
พอเราเขียนโปรแกรมก็จะเจอบั๊กตลอดเลย บั๊กว่าหลอก บอกว่ารักน่ะ,แง่บวก,0
พอเเล้วกับการรักคนอื่น ขอเวลากลับมารักตัวเองก่อน,แง่ลบ,1
พายุปัญหาไม่ได้เข้ามาเพื่อขวางทางชีวิตเพียงเท่านั้น พายุบางลูกก็เข้ามาเพื่อเคลียร์ทางให้คุณได้เหมือนกัน,ข้อคิด,2
พูดง่าย เอาใจเก่ง ชอบอ้อน ขี้งอนบ้าง แต่ถ้าคุยด้วยรับรองไม่อ้างว้างร้อยเปอร์เซ็น,แง่บวก,0
พูดต่อหน้าได้ป่ะ พูดลับหลังไม่ได้ยิน,ข้อคิด,2
เพราะกาแฟมันขม เลยต้องเติมนมเพื่อเจือจาง,แง่ลบ,1
เพราะความรักมันไม่ใช่การแข่งขันมันจึงไม่มีรางวัลปลอบใจ,แง่ลบ,1
เพราะทุกคนที่เจอปัญหา เขาก็ต้องอยากได้วิธีที่แก็ปัญหาได้อย่างรวดเร็ว และหากคุณมีสิ่งนั้น เขาก็พร้อมที่จะจ่ายให้คุณ,ข้อคิด,2
เพราะในนั้นเธอยังเหมือนเดิม,แง่ลบ,1
เพราะยืนคนละจุด เลยรู้สึกคนละอย่าง,แง่ลบ,1
เพราะรักมันโหดสัส เราเลยต้องหัดโสด,แง่ลบ,1
เพราะวันนี้แก็ไขอะไรไม่ได้แล้ว การช่างมันเลยจำเป็น,แง่ลบ,1
เพราะหน้าตาไม่ฟรุ้งฟริ้ง เลยถูกทิ้งให้เฟร้งฟร้าง,แง่ลบ,1
เพราะอากาศเปลี่ยนแปลงบ่อย เลยต้องอ่อยให้เธอมาดูแล,แง่บวก,0
เพิ่งรู้ว่าเมียมีน้อง ถ้าเมียยังไม่ท้อง จะจีบน้องแทนเมีย,แง่บวก,0
เพื่อก็าวข้ามความผิดพลาด คุณต้องยอมรับมันให้ได้ก่อน,ข้อคิด,2
เพื่อนแท้มันมีน้อย เพื่อนสติเต็มร้อยก็เช่นกัน,ข้อคิด,2
เพื่อวิ่งตามคนที่วิ่งหนีเรา,แง่ลบ,1
แพลนเที่ยวมีอยู่เต็มหัว ทั้งเนื้อทั้งตัวมีอยู่ร้อยเดียว,แง่ลบ,1
ฟังธรรมจะรักลูกรักเมีย แต่ฟังmusketeersจะรักแค่คุณ,แง่บวก,0
ฟ้าไม่เคยลิขิตให้ใครจน แต่คนต้องรู้จักลิขิตตัวเอง,ข้อคิด,2
ฟ้าหลังฝนนั้นสวยงามเสมอ,ข้อคิด,2
ฟุตบอลแข่งกันเก็าสิบนาที เราลองมาแข่งเป็นแฟนกันสักเก็าสิบปีดีม้ะ,แง่บวก,0
แฟนใครก็ไม่รู้ แต่แฟนหนูอะคือพี่,แง่บวก,0
แฟนเดย์อยู่โรงหนัง แฟนใครน่ารักจังอยู่ตรงนี้,แง่บวก,0
แฟนนะไม่ใช่ยาสีฟัน ถึงจะมาแบ่งปันกันได้,แง่ลบ,1
แฟนไม่รักทักไลน์มาหาพี่อย่าทักเฟสไม่ดี เดี๋ยวแฟนพี่เห็น ,แง่บวก,0
แฟนไม่รักให้ทักแชทมาหาพี่ แฟนไม่มีให้เรียกพี่ว่าที่รัก,แง่บวก,0
แฟนไม่สนเดินตรงมาหาพี่ ถ้าแฟนไม่มีแนะนำเอาพี่ไปเป็นแฟน,แง่บวก,0
โฟกัสกับด้านที่ดีของชีวิต,ข้อคิด,2
โฟกัสเฉพาะความสุข เรื่องอื่นช่างมัน,ข้อคิด,2
ไฟอะมีหลายดวง แต่คู่ควงอะมีแค่เธอ,แง่บวก,0
ภาพจำไม่เคยลืม เงินที่ยืมคืนกูด้วย,แง่บวก,0
ภาพที่ชอบที่สุดอาจไม่ใช่ภาพที่สวยที่สุด แต่คือภาพที่ดูแล้วมีความสุขที่สุดต่างหาก,ข้อคิด,2
ภาพบางภาพมันเบลอ แต่ภาพเธอต่อให้หลับตาก็ยังชัดเจน,แง่บวก,0
ภาพมันเบลอ ก็อย่าเผลอมีใจ,แง่บวก,0
ภาพอาจจะธรรมดาแต่ล้ำค่าในความรู้สึก,แง่บวก,0
ภายใต้รอยยิ้มที่สดใสก็มีความเสียใจซ่อนอยู่,แง่ลบ,1
ภายใต้รอยยิ้มที่สดใส อาจซ่อนความอดทนไว้มากมาย ภายใต้คำว่า ไม่เป็นไร อาจซ่อนความทุกข์ คราบน้ำตาอยู่ก็เป็นได้,แง่ลบ,1
ภาวะผู้นำคือการทำกระทำ ไม่ใช่ตำแหน่ง,ข้อคิด,2
ภาษาอังกฤษเรียกวันว่า day ส่วน I ก็อยากจะ say ว่า love you,แง่บวก,0
มนุษย์ มักทำร้ายตนเองด้วยความคิด และมักทำร้ายคนใกล้ชิด ด้วยวาจา,ข้อคิด,2
มองกล้องอะทำเผลอ แต่มองเธอ เราตั้งใจ,แง่บวก,0
มองข้ามกูได้ แต่อย่ามองกูเป็นบ้า,แง่ลบ,1
มองข้ามเหนื่อยไหมใส่ใจเหนื่อยมาก,แง่บวก,0
มองเฉยเฉย ว่าใช่ลูกเขยเเม่เราหรือเปล่า,แง่บวก,0
มองเฉียงเฉียง ระวังหลง มองตรงตรง ระวังรัก,แง่บวก,0
มองตั้งนานเห็นแต่ไกล ก็เธอนั้นไง คนในใจผมเอง,แง่บวก,0
มองตาก็รู้ใจ มองยังไงถึงจะรู้ว่ารักจริง,แง่บวก,0
มองตาเธอทีไร ทำไมใจสั่นเเปลกแปลก,แง่บวก,0
มองไปข้างหน้าอย่างมีความหวัง มองไปข้างหลังอย่างมีบทเรียน,ข้อคิด,2
มองหน้าทำไม จะเอาอะไร ไอดีไลน์หรือเฟส,แง่บวก,0
มองหน้าแล้วทำเฉย ระวังเป็นลูกเขยแม่เรานะ,แง่บวก,0
มองหารังนกแท้ให้เลือกแบรนด์ แต่ถ้าอยากหาคนเป็นแฟนให้เลือกเรา,แง่บวก,0
มัดใจใครไม่ได้หรอก เป็นคนไม่ใช่เชือก,แง่ลบ,1
มันก็แค่วันหนึ่งที่แย่ ไม่ได้หมายความว่ามันจะแย่ทั้งชีวิต,ข้อคิด,2
มันคงจะดีถ้าเราพูดทุกอย่างที่เรารู้สึกได้,แง่ลบ,1
มันคือความโดดเดี่ยว ที่ทำให้เราอ่อนแอ,แง่ลบ,1
มันจะต้องผ่าน เราจะผ่านมันไปได้,แง่บวก,0
